Date,Day,Exercise,Type,Set,Weight,Reps,Volume,LLTB,Core,PDT,GHQC,date,Break Time,Tempo
26-Aug-2021,Thursday,Bench Press,Speed,4.0,110.0,4.0,440.0,0.0,44.0,396.0,0.0,2021-08-26,180,
26-Aug-2021,Thursday,Bench Press,Speed,5.0,105.0,5.0,525.0,0.0,52.5,472.5,0.0,2021-08-26,30,
26-Aug-2021,Thursday,Bench Press,Speed,6.0,100.0,6.0,600.0,0.0,60.0,540.0,0.0,2021-08-26,150,
26-Aug-2021,Thursday,Bench Press,Speed,7.0,95.0,7.0,665.0,0.0,66.5,598.5,0.0,2021-08-26,180,
26-Aug-2021,Thursday,Bench Press,Speed,8.0,90.0,6.0,540.0,0.0,54.0,486.0,0.0,2021-08-26,120,
26-Aug-2021,Thursday,Bench Press,Hypertrophy,9.0,85.0,6.0,510.0,0.0,51.0,459.0,0.0,2021-08-26,120,
26-Aug-2021,Thursday,Bench Press,Hypertrophy,10.0,80.0,8.0,640.0,0.0,64.0,576.0,0.0,2021-08-26,150,
26-Aug-2021,Thursday,Bench Press,Hypertrophy,11.0,75.0,8.0,600.0,0.0,60.0,540.0,0.0,2021-08-26,90,
26-Aug-2021,Thursday,Bench Press,Hypertrophy,12.0,70.0,10.0,700.0,0.0,70.0,630.0,0.0,2021-08-26,60,
26-Aug-2021,Thursday,Bench Press,Hypertrophy,13.0,65.0,10.0,650.0,0.0,65.0,585.0,0.0,2021-08-26,60,
26-Aug-2021,Thursday,Barbell Row,Strength,1.0,90.0,10.0,900.0,810.0,0.0,0.0,90.0,2021-08-26,150,
26-Aug-2021,Thursday,Barbell Row,Strength,2.0,90.0,10.0,900.0,810.0,0.0,0.0,90.0,2021-08-26,150,
26-Aug-2021,Thursday,Barbell Row,Strength,3.0,90.0,10.0,900.0,810.0,0.0,0.0,90.0,2021-08-26,120,
26-Aug-2021,Thursday,Barbell Row,Strength,4.0,90.0,10.0,900.0,810.0,0.0,0.0,90.0,2021-08-26,90,
26-Aug-2021,Thursday,Barbell Row,Strength,5.0,90.0,10.0,900.0,810.0,0.0,0.0,90.0,2021-08-26,120,
26-Aug-2021,Thursday,Shoulder Press,Hypertrophy,1.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-08-26,120,
26-Aug-2021,Thursday,Shoulder Press,Hypertrophy,2.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-08-26,90,
26-Aug-2021,Thursday,Shoulder Press,Hypertrophy,3.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-08-26,120,
26-Aug-2021,Thursday,Shoulder Press,Hypertrophy,4.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-08-26,90,
26-Aug-2021,Thursday,Shoulder Press,Hypertrophy,5.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-08-26,90,
27-Aug-2021,Friday,Squat,Speed,1.0,40.0,10.0,400.0,40.0,40.0,0.0,320.0,2021-08-27,90,
27-Aug-2021,Friday,Squat,Speed,2.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-08-27,60,
27-Aug-2021,Friday,Squat,Speed,3.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-08-27,90,
27-Aug-2021,Friday,Squat,Speed,4.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-08-27,90,
27-Aug-2021,Friday,Squat,Speed,5.0,45.0,10.0,450.0,45.0,45.0,0.0,360.0,2021-08-27,60,
27-Aug-2021,Friday,Deadlift,Speed,1.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-08-27,30,
27-Aug-2021,Friday,Deadlift,Speed,2.0,70.0,10.0,700.0,210.0,70.0,0.0,420.0,2021-08-27,90,
27-Aug-2021,Friday,Deadlift,Hypertrophy,3.0,75.0,8.0,600.0,180.0,60.0,0.0,360.0,2021-08-27,120,
27-Aug-2021,Friday,Deadlift,Hypertrophy,4.0,80.0,5.0,400.0,120.0,40.0,0.0,240.0,2021-08-27,60,
27-Aug-2021,Friday,Deadlift,Hypertrophy,5.0,85.0,5.0,425.0,127.5,42.5,0.0,255.0,2021-08-27,180,
27-Aug-2021,Friday,Deadlift,Hypertrophy,6.0,90.0,5.0,450.0,135.0,45.0,0.0,270.0,2021-08-27,120,
27-Aug-2021,Friday,Deadlift,Hypertrophy,7.0,95.0,5.0,475.0,142.5,47.5,0.0,285.0,2021-08-27,90,
27-Aug-2021,Friday,Bicep Curl,Speed,1.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-08-27,90,
27-Aug-2021,Friday,Bicep Curl,Speed,2.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-08-27,150,
27-Aug-2021,Friday,Bicep Curl,Speed,3.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-08-27,150,
27-Aug-2021,Friday,Bicep Curl,Speed,4.0,40.0,10.0,400.0,400.0,0.0,0.0,0.0,2021-08-27,120,
27-Aug-2021,Friday,Bicep Curl,Speed,5.0,40.0,10.0,400.0,400.0,0.0,0.0,0.0,2021-08-27,90,
27-Aug-2021,Friday,Tricep Extension,Endurance,1.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-08-27,120,
27-Aug-2021,Friday,Tricep Extension,Endurance,2.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-08-27,150,
27-Aug-2021,Friday,Tricep Extension,Endurance,3.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-08-27,120,
27-Aug-2021,Friday,Tricep Extension,Endurance,4.0,20.0,10.0,200.0,0.0,0.0,200.0,0.0,2021-08-27,120,
27-Aug-2021,Friday,Tricep Extension,Endurance,5.0,20.0,10.0,200.0,0.0,0.0,200.0,0.0,2021-08-27,120,
28-Aug-2021,Saturday,Bicep Curl,Endurance,1.0,50.0,6.0,300.0,300.0,0.0,0.0,0.0,2021-08-28,120,
28-Aug-2021,Saturday,Bicep Curl,Speed,2.0,40.0,11.0,440.0,440.0,0.0,0.0,0.0,2021-08-28,120,
28-Aug-2021,Saturday,Bicep Curl,Speed,3.0,40.0,10.0,400.0,400.0,0.0,0.0,0.0,2021-08-28,30,
28-Aug-2021,Saturday,Deadlift,Speed,1.0,50.0,15.0,750.0,225.0,75.0,0.0,450.0,2021-08-28,90,
28-Aug-2021,Saturday,Deadlift,Strength,2.0,40.0,9.0,360.0,108.0,36.0,0.0,216.0,2021-08-28,120,
28-Aug-2021,Saturday,Deadlift,Strength,3.0,40.0,5.0,200.0,60.0,20.0,0.0,120.0,2021-08-28,120,
28-Aug-2021,Saturday,Squat,Strength,1.0,50.0,7.0,350.0,35.0,35.0,0.0,280.0,2021-08-28,90,
28-Aug-2021,Saturday,Squat,Speed,2.0,40.0,8.0,320.0,32.0,32.0,0.0,256.0,2021-08-28,120,
28-Aug-2021,Saturday,Squat,Speed,3.0,40.0,6.0,240.0,24.0,24.0,0.0,192.0,2021-08-28,90,
28-Aug-2021,Saturday,Tricep Extension,Speed,1.0,15.0,15.0,225.0,0.0,0.0,225.0,0.0,2021-08-28,180,
28-Aug-2021,Saturday,Tricep Extension,Hypertrophy,2.0,15.0,15.0,225.0,0.0,0.0,225.0,0.0,2021-08-28,60,
28-Aug-2021,Saturday,Tricep Extension,Hypertrophy,3.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-08-28,60,
28-Aug-2021,Saturday,Bench Press,Hypertrophy,1.0,50.0,10.0,500.0,0.0,50.0,450.0,0.0,2021-08-28,30,
28-Aug-2021,Saturday,Bench Press,Speed,2.0,50.0,12.0,600.0,0.0,60.0,540.0,0.0,2021-08-28,120,
28-Aug-2021,Saturday,Bench Press,Speed,3.0,50.0,12.0,600.0,0.0,60.0,540.0,0.0,2021-08-28,150,
28-Aug-2021,Saturday,Ab Crunch,Speed,1.0,20.0,15.0,300.0,0.0,300.0,0.0,0.0,2021-08-28,60,
28-Aug-2021,Saturday,Ab Crunch,Speed,2.0,20.0,15.0,300.0,0.0,300.0,0.0,0.0,2021-08-28,120,
28-Aug-2021,Saturday,Ab Crunch,Speed,3.0,20.0,15.0,300.0,0.0,300.0,0.0,0.0,2021-08-28,90,
29-Aug-2021,Sunday,Squat,Speed,1.0,75.0,5.0,375.0,37.5,37.5,0.0,300.0,2021-08-29,60,
29-Aug-2021,Sunday,Squat,Speed,2.0,85.0,5.0,425.0,42.5,42.5,0.0,340.0,2021-08-29,60,
29-Aug-2021,Sunday,Squat,Speed,3.0,95.0,10.0,950.0,95.0,95.0,0.0,760.0,2021-08-29,150,
29-Aug-2021,Sunday,Squat,Speed,4.0,95.0,5.0,475.0,47.5,47.5,0.0,380.0,2021-08-29,90,
29-Aug-2021,Sunday,Deadlift,Speed,1.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-08-29,60,
29-Aug-2021,Sunday,Deadlift,Speed,2.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-08-29,90,
29-Aug-2021,Sunday,Deadlift,Speed,3.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-08-29,150,
29-Aug-2021,Sunday,Deadlift,Speed,4.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-08-29,120,
29-Aug-2021,Sunday,Deadlift,Speed,5.0,80.0,10.0,800.0,240.0,80.0,0.0,480.0,2021-08-29,150,
30-Aug-2021,Monday,Squat,Speed,1.0,60.0,5.0,300.0,30.0,30.0,0.0,240.0,2021-08-30,90,
30-Aug-2021,Monday,Squat,Speed,2.0,70.0,5.0,350.0,35.0,35.0,0.0,280.0,2021-08-30,150,
30-Aug-2021,Monday,Squat,Speed,3.0,80.0,5.0,400.0,40.0,40.0,0.0,320.0,2021-08-30,120,
30-Aug-2021,Monday,Squat,Speed,4.0,90.0,5.0,450.0,45.0,45.0,0.0,360.0,2021-08-30,60,
30-Aug-2021,Monday,Squat,Speed,5.0,100.0,5.0,500.0,50.0,50.0,0.0,400.0,2021-08-30,120,
30-Aug-2021,Monday,Deadlift,Speed,1.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-08-30,120,
30-Aug-2021,Monday,Deadlift,Speed,2.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-08-30,150,
30-Aug-2021,Monday,Deadlift,Speed,3.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-08-30,120,
30-Aug-2021,Monday,Deadlift,Hypertrophy,4.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-08-30,120,
30-Aug-2021,Monday,Deadlift,Hypertrophy,5.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-08-30,150,
31-Aug-2021,Tuesday,Shoulder Press,Hypertrophy,1.0,55.0,5.0,275.0,27.5,0.0,247.5,0.0,2021-08-31,120,
31-Aug-2021,Tuesday,Shoulder Press,Hypertrophy,2.0,65.0,5.0,325.0,32.5,0.0,292.5,0.0,2021-08-31,90,
31-Aug-2021,Tuesday,Shoulder Press,Hypertrophy,3.0,70.0,6.0,420.0,42.0,0.0,378.0,0.0,2021-08-31,120,
31-Aug-2021,Tuesday,Bench Press,Strength,1.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-08-31,180,
31-Aug-2021,Tuesday,Bench Press,Strength,2.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-08-31,150,
31-Aug-2021,Tuesday,Bench Press,Strength,3.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-08-31,30,
31-Aug-2021,Tuesday,Bench Press,Strength,4.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-08-31,90,
31-Aug-2021,Tuesday,Bench Press,Strength,5.0,75.0,10.0,750.0,0.0,75.0,675.0,0.0,2021-08-31,120,
31-Aug-2021,Tuesday,Barbell Row,Strength,1.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-08-31,120,
31-Aug-2021,Tuesday,Barbell Row,Strength,2.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-08-31,120,
31-Aug-2021,Tuesday,Barbell Row,Strength,3.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-08-31,30,
31-Aug-2021,Tuesday,Barbell Row,Strength,4.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-08-31,90,
31-Aug-2021,Tuesday,Barbell Row,Strength,5.0,80.0,10.0,800.0,720.0,0.0,0.0,80.0,2021-08-31,180,
01-Sep-2021,Wednesday,Squat,Strength,1.0,90.0,5.0,450.0,45.0,45.0,0.0,360.0,2021-09-01,30,
01-Sep-2021,Wednesday,Squat,Speed,2.0,100.0,5.0,500.0,50.0,50.0,0.0,400.0,2021-09-01,120,
01-Sep-2021,Wednesday,Squat,Speed,3.0,110.0,5.0,550.0,55.0,55.0,0.0,440.0,2021-09-01,150,
01-Sep-2021,Wednesday,Squat,Speed,4.0,120.0,5.0,600.0,60.0,60.0,0.0,480.0,2021-09-01,90,
01-Sep-2021,Wednesday,Squat,Speed,5.0,110.0,5.0,550.0,55.0,55.0,0.0,440.0,2021-09-01,90,
01-Sep-2021,Wednesday,Squat,Speed,6.0,100.0,5.0,500.0,50.0,50.0,0.0,400.0,2021-09-01,60,
01-Sep-2021,Wednesday,Deadlift,Hypertrophy,1.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-09-01,90,
01-Sep-2021,Wednesday,Deadlift,Hypertrophy,2.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-09-01,60,
01-Sep-2021,Wednesday,Deadlift,Hypertrophy,3.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-09-01,90,
01-Sep-2021,Wednesday,Deadlift,Hypertrophy,4.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-09-01,90,
01-Sep-2021,Wednesday,Deadlift,Hypertrophy,5.0,100.0,10.0,1000.0,300.0,100.0,0.0,600.0,2021-09-01,120,
02-Sep-2021,Thursday,Squat,Strength,1.0,50.0,10.0,500.0,50.0,50.0,0.0,400.0,2021-09-02,180,
02-Sep-2021,Thursday,Squat,Strength,2.0,50.0,10.0,500.0,50.0,50.0,0.0,400.0,2021-09-02,90,
02-Sep-2021,Thursday,Squat,Strength,3.0,50.0,10.0,500.0,50.0,50.0,0.0,400.0,2021-09-02,120,
02-Sep-2021,Thursday,Squat,Strength,4.0,50.0,10.0,500.0,50.0,50.0,0.0,400.0,2021-09-02,60,
02-Sep-2021,Thursday,Squat,Strength,5.0,50.0,10.0,500.0,50.0,50.0,0.0,400.0,2021-09-02,150,
02-Sep-2021,Thursday,Deadlift,Endurance,1.0,75.0,6.0,450.0,135.0,45.0,0.0,270.0,2021-09-02,60,
02-Sep-2021,Thursday,Deadlift,Endurance,2.0,85.0,5.0,425.0,127.5,42.5,0.0,255.0,2021-09-02,90,
02-Sep-2021,Thursday,Deadlift,Endurance,3.0,95.0,8.0,760.0,228.0,76.0,0.0,456.0,2021-09-02,120,
02-Sep-2021,Thursday,Deadlift,Hypertrophy,4.0,105.0,5.0,525.0,157.5,52.5,0.0,315.0,2021-09-02,30,
02-Sep-2021,Thursday,Deadlift,Hypertrophy,5.0,115.0,5.0,575.0,172.5,57.5,0.0,345.0,2021-09-02,150,
03-Sep-2021,Friday,Bench Press,Hypertrophy,1.0,85.0,10.0,850.0,0.0,85.0,765.0,0.0,2021-09-03,90,
03-Sep-2021,Friday,Bench Press,Hypertrophy,2.0,95.0,10.0,950.0,0.0,95.0,855.0,0.0,2021-09-03,120,
03-Sep-2021,Friday,Bench Press,Hypertrophy,3.0,105.0,8.0,840.0,0.0,84.0,756.0,0.0,2021-09-03,120,
03-Sep-2021,Friday,Shoulder Press,Strength,1.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-09-03,60,
03-Sep-2021,Friday,Shoulder Press,Strength,2.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-09-03,120,
03-Sep-2021,Friday,Shoulder Press,Strength,3.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-09-03,120,
03-Sep-2021,Friday,Shoulder Press,Strength,4.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-09-03,150,
03-Sep-2021,Friday,Shoulder Press,Strength,5.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-09-03,150,
03-Sep-2021,Friday,Barbell Row,Speed,1.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-03,120,
03-Sep-2021,Friday,Barbell Row,Speed,2.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-03,120,
03-Sep-2021,Friday,Barbell Row,Speed,3.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-03,30,
03-Sep-2021,Friday,Barbell Row,Speed,4.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-03,90,
03-Sep-2021,Friday,Barbell Row,Speed,5.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-03,90,
03-Sep-2021,Friday,Bicep Curl,Speed,1.0,45.0,10.0,450.0,450.0,0.0,0.0,0.0,2021-09-03,60,
03-Sep-2021,Friday,Bicep Curl,Speed,2.0,45.0,10.0,450.0,450.0,0.0,0.0,0.0,2021-09-03,120,
03-Sep-2021,Friday,Tricep Extension,Hypertrophy,1.0,25.0,10.0,250.0,0.0,0.0,250.0,0.0,2021-09-03,120,
03-Sep-2021,Friday,Tricep Extension,Hypertrophy,2.0,25.0,10.0,250.0,0.0,0.0,250.0,0.0,2021-09-03,90,
04-Sep-2021,Saturday,Squat,Hypertrophy,1.0,50.0,10.0,500.0,50.0,50.0,0.0,400.0,2021-09-04,120,
04-Sep-2021,Saturday,Squat,Hypertrophy,2.0,60.0,8.0,480.0,48.0,48.0,0.0,384.0,2021-09-04,90,
04-Sep-2021,Saturday,Squat,Hypertrophy,3.0,70.0,6.0,420.0,42.0,42.0,0.0,336.0,2021-09-04,120,
04-Sep-2021,Saturday,Deadlift,Speed,1.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-09-04,90,
04-Sep-2021,Saturday,Deadlift,Speed,2.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-09-04,150,
04-Sep-2021,Saturday,Deadlift,Speed,3.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-09-04,60,
04-Sep-2021,Saturday,Deadlift,Speed,4.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-09-04,60,
04-Sep-2021,Saturday,Deadlift,Speed,5.0,75.0,10.0,750.0,225.0,75.0,0.0,450.0,2021-09-04,180,
05-Sep-2021,Sunday,Shoulder Press,Speed,1.0,60.0,5.0,300.0,30.0,0.0,270.0,0.0,2021-09-05,90,
05-Sep-2021,Sunday,Shoulder Press,Speed,2.0,65.0,5.0,325.0,32.5,0.0,292.5,0.0,2021-09-05,180,
05-Sep-2021,Sunday,Shoulder Press,Speed,3.0,70.0,3.0,210.0,21.0,0.0,189.0,0.0,2021-09-05,120,
05-Sep-2021,Sunday,Shoulder Press,Speed,4.0,75.0,3.0,225.0,22.5,0.0,202.5,0.0,2021-09-05,120,
05-Sep-2021,Sunday,Shoulder Press,Speed,5.0,80.0,5.0,400.0,40.0,0.0,360.0,0.0,2021-09-05,90,
05-Sep-2021,Sunday,Shoulder Press,Speed,6.0,70.0,6.0,420.0,42.0,0.0,378.0,0.0,2021-09-05,90,
05-Sep-2021,Sunday,Shoulder Press,Speed,7.0,60.0,7.0,420.0,42.0,0.0,378.0,0.0,2021-09-05,30,
05-Sep-2021,Sunday,Bench Press,Hypertrophy,1.0,70.0,10.0,700.0,0.0,70.0,630.0,0.0,2021-09-05,120,
05-Sep-2021,Sunday,Bench Press,Hypertrophy,2.0,70.0,10.0,700.0,0.0,70.0,630.0,0.0,2021-09-05,90,
05-Sep-2021,Sunday,Bench Press,Hypertrophy,3.0,70.0,10.0,700.0,0.0,70.0,630.0,0.0,2021-09-05,150,
05-Sep-2021,Sunday,Bench Press,Hypertrophy,4.0,80.0,10.0,800.0,0.0,80.0,720.0,0.0,2021-09-05,60,
05-Sep-2021,Sunday,Bench Press,Hypertrophy,5.0,80.0,10.0,800.0,0.0,80.0,720.0,0.0,2021-09-05,90,
05-Sep-2021,Sunday,Barbell Row,Strength,1.0,85.0,10.0,850.0,765.0,0.0,0.0,85.0,2021-09-05,120,
05-Sep-2021,Sunday,Barbell Row,Strength,2.0,85.0,10.0,850.0,765.0,0.0,0.0,85.0,2021-09-05,90,
05-Sep-2021,Sunday,Barbell Row,Strength,3.0,85.0,10.0,850.0,765.0,0.0,0.0,85.0,2021-09-05,120,
05-Sep-2021,Sunday,Barbell Row,Strength,4.0,85.0,10.0,850.0,765.0,0.0,0.0,85.0,2021-09-05,120,
05-Sep-2021,Sunday,Barbell Row,Strength,5.0,85.0,10.0,850.0,765.0,0.0,0.0,85.0,2021-09-05,150,
06-Sep-2021,Monday,Deadlift,Strength,1.0,120.0,5.0,600.0,180.0,60.0,0.0,360.0,2021-09-06,120,
06-Sep-2021,Monday,Deadlift,Strength,2.0,130.0,5.0,650.0,195.0,65.0,0.0,390.0,2021-09-06,30,
06-Sep-2021,Monday,Deadlift,Strength,3.0,140.0,5.0,700.0,210.0,70.0,0.0,420.0,2021-09-06,60,
06-Sep-2021,Monday,Deadlift,Strength,4.0,145.0,3.0,435.0,130.5,43.5,0.0,261.0,2021-09-06,150,
06-Sep-2021,Monday,Deadlift,Strength,5.0,150.0,4.0,600.0,180.0,60.0,0.0,360.0,2021-09-06,90,
06-Sep-2021,Monday,Deadlift,Speed,6.0,155.0,3.0,465.0,139.5,46.5,0.0,279.0,2021-09-06,150,
06-Sep-2021,Monday,Deadlift,Speed,7.0,160.0,3.0,480.0,144.0,48.0,0.0,288.0,2021-09-06,120,
06-Sep-2021,Monday,Deadlift,Speed,8.0,150.0,2.0,300.0,90.0,30.0,0.0,180.0,2021-09-06,120,
06-Sep-2021,Monday,Deadlift,Speed,9.0,140.0,3.0,420.0,126.0,42.0,0.0,252.0,2021-09-06,150,
06-Sep-2021,Monday,Deadlift,Speed,10.0,130.0,5.0,650.0,195.0,65.0,0.0,390.0,2021-09-06,90,
06-Sep-2021,Monday,Squat,Speed,1.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-09-06,90,
06-Sep-2021,Monday,Squat,Speed,2.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-09-06,60,
06-Sep-2021,Monday,Squat,Speed,3.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-09-06,150,
06-Sep-2021,Monday,Squat,Speed,4.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-09-06,60,
06-Sep-2021,Monday,Squat,Speed,5.0,80.0,10.0,800.0,80.0,80.0,0.0,640.0,2021-09-06,90,
07-Sep-2021,Tuesday,Shoulder Press,Speed,1.0,35.0,10.0,350.0,35.0,0.0,315.0,0.0,2021-09-07,120,
07-Sep-2021,Tuesday,Shoulder Press,Strength,2.0,40.0,10.0,400.0,40.0,0.0,360.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Shoulder Press,Strength,3.0,45.0,10.0,450.0,45.0,0.0,405.0,0.0,2021-09-07,120,
07-Sep-2021,Tuesday,Shoulder Press,Strength,4.0,50.0,10.0,500.0,50.0,0.0,450.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Shoulder Press,Strength,5.0,55.0,5.0,275.0,27.5,0.0,247.5,0.0,2021-09-07,120,
07-Sep-2021,Tuesday,Shoulder Press,Strength,6.0,60.0,5.0,300.0,30.0,0.0,270.0,0.0,2021-09-07,60,
07-Sep-2021,Tuesday,Bench Press,Speed,1.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-09-07,60,
07-Sep-2021,Tuesday,Bench Press,Speed,2.0,70.0,10.0,700.0,0.0,70.0,630.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Bench Press,Speed,3.0,70.0,10.0,700.0,0.0,70.0,630.0,0.0,2021-09-07,120,
07-Sep-2021,Tuesday,Bench Press,Speed,4.0,70.0,10.0,700.0,0.0,70.0,630.0,0.0,2021-09-07,120,
07-Sep-2021,Tuesday,Bench Press,Speed,5.0,60.0,10.0,600.0,0.0,60.0,540.0,0.0,2021-09-07,120,
07-Sep-2021,Tuesday,Barbell Row,Speed,1.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-07,90,
07-Sep-2021,Tuesday,Barbell Row,Speed,2.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-07,60,
07-Sep-2021,Tuesday,Barbell Row,Speed,3.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-07,150,
07-Sep-2021,Tuesday,Barbell Row,Speed,4.0,60.0,10.0,600.0,540.0,0.0,0.0,60.0,2021-09-07,90,
07-Sep-2021,Tuesday,Barbell Row,Speed,5.0,60.0,13.0,780.0,702.0,0.0,0.0,78.0,2021-09-07,120,
07-Sep-2021,Tuesday,Bicep Curl,Endurance,1.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Bicep Curl,Endurance,2.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Bicep Curl,Endurance,3.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Bicep Curl,Endurance,4.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Bicep Curl,Endurance,5.0,35.0,10.0,350.0,350.0,0.0,0.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Tricep Extension,Speed,1.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-09-07,120,
07-Sep-2021,Tuesday,Tricep Extension,Speed,2.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-09-07,150,
07-Sep-2021,Tuesday,Tricep Extension,Speed,3.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Tricep Extension,Hypertrophy,4.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-09-07,90,
07-Sep-2021,Tuesday,Tricep Extension,Hypertrophy,5.0,15.0,10.0,150.0,0.0,0.0,150.0,0.0,2021-09-07,120,
08-Sep-2021,Wednesday,Single Leg Romanian Deadlift,Hypertrophy,1.0,82.0,10.0,820.0,0.0,82.0,0.0,738.0,2021-09-08,60,
08-Sep-2021,Wednesday,Single Leg Romanian Deadlift,Strength,2.0,82.0,10.0,820.0,0.0,82.0,0.0,738.0,2021-09-08,120,
08-Sep-2021,Wednesday,Single Leg Romanian Deadlift,Strength,3.0,82.0,10.0,820.0,0.0,82.0,0.0,738.0,2021-09-08,90,
08-Sep-2021,Wednesday,Lunge,Strength,1.0,27.5,10.0,275.0,0.0,0.0,0.0,275.0,2021-09-08,120,
08-Sep-2021,Wednesday,Lunge,Endurance,2.0,27.5,10.0,275.0,0.0,0.0,0.0,275.0,2021-09-08,90,
08-Sep-2021,Wednesday,Lunge,Endurance,3.0,27.5,8.0,220.0,0.0,0.0,0.0,220.0,2021-09-08,120,
08-Sep-2021,Wednesday,Barbell Row,Endurance,1.0,71.0,8.0,568.0,511.2,0.0,0.0,56.8,2021-09-08,120,
08-Sep-2021,Wednesday,Barbell Row,Strength,2.0,71.0,8.0,568.0,511.2,0.0,0.0,56.8,2021-09-08,120,
08-Sep-2021,Wednesday,Barbell Row,Strength,3.0,71.0,6.0,426.0,383.4,0.0,0.0,42.6,2021-09-08,120,
08-Sep-2021,Wednesday,Front Squat,Strength,1.0,70.0,12.0,840.0,0.0,84.0,0.0,756.0,2021-09-08,180,
